query,title,link,published,snippet
chikungunya India,Sourav Ganguly's Wife Admitted To Kolkata Hospital With Chikungunya - Outlook India,https://news.google.com/rss/articles/CBMiuAFBVV95cUxObFR0LTZuUTVZVC1LN2RieF9NajZhMlp4RTRQMEZVaWFJTHlzSTlRSTkwcFROT1B1cHZ2Zzc2dXlKM2VQbjdwRk5ZamhWcW9YbXZIbklyaXptTVdTM29oUE81QTVfOFFYWUJhNm15VTZ5cXVfbmRpVTBvbGxEejBja0Z1Y1M3c0xiaTBDeEdUNTd6cW5JdTAzT2pVMUNEQzlJZlZYNU91QURGWjBFYnZ1bGltQ21PbE5E0gHGAUFVX3lxTE00RGk0UzB5S1RJaW8yZ2xiMThKLVdsVE1XTzhlbl9QX3JfRUZoX01KTXZQeXpzbXQxVmJwcTM1ci0xT3VoeDVELXpPMG1QbjhVQ3dfaHNBMGppbVNwN0NoWm9HU2RCbFl1UGVhb1M0djJlMGlfNmJLR3ljTkdpYlJQQVVfQ09GM2RPZkVMTGhaMGxtZzdmeTZ6czk2YlJDR0p3UHhkQ2J3aV9ENVRXMFVTd1NieG8wMXcwd3g3MDlQMGVhV1cyZw?oc=5,2022-10-05,"<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxObFR0LTZuUTVZVC1LN2RieF9NajZhMlp4RTRQMEZVaWFJTHlzSTlRSTkwcFROT1B1cHZ2Zzc2dXlKM2VQbjdwRk5ZamhWcW9YbXZIbklyaXptTVdTM29oUE81QTVfOFFYWUJhNm15VTZ5cXVfbmRpVTBvbGxEejBja0Z1Y1M3c0xiaTBDeEdUNTd6cW5JdTAzT2pVMUNEQzlJZlZYNU91QURGWjBFYnZ1bGltQ21PbE5E0gHGAUFVX3lxTE00RGk0UzB5S1RJaW8yZ2xiMThKLVdsVE1XTzhlbl9QX3JfRUZoX01KTXZQeXpzbXQxVmJwcTM1ci0xT3VoeDVELXpPMG1QbjhVQ3dfaHNBMGppbVNwN0NoWm9HU2RCbFl1UGVhb1M0djJlMGlfNmJLR3ljTkdpYlJQQVVfQ09GM2RPZkVMTGhaMGxtZzdmeTZ6czk2YlJDR0p3UHhkQ2J3aV9ENVRXMFVTd1NieG8wMXcwd3g3MDlQMGVhV1cyZw?oc=5"" target=""_blank"">Sourav Ganguly's Wife Admitted To Kolkata Hospital With Chikungunya</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font>"
kala-azar India,Leishmaniasis - India - World Health Organization (WHO),https://news.google.com/rss/articles/CBMiY0FVX3lxTFBrWWtiQjR5V3dwTHRMNlVMd1VZejRfNEMyek94X3JVVVNmaG9mWE9iTnpBQmFldTFsSzJEdzJ5X1RfZHBnb1k4U21tVzJ2M2h2SmtYdHVCalotRDFFM2E2NUJPNA?oc=5,2021-07-14,"<a href=""https://news.google.com/rss/articles/CBMiY0FVX3lxTFBrWWtiQjR5V3dwTHRMNlVMd1VZejRfNEMyek94X3JVVVNmaG9mWE9iTnpBQmFldTFsSzJEdzJ5X1RfZHBnb1k4U21tVzJ2M2h2SmtYdHVCalotRDFFM2E2NUJPNA?oc=5"" target=""_blank"">Leishmaniasis - India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Health Organization (WHO)</font>"
kala-azar India,India achieves target to eliminate visceral leishmaniasis 'Kala-Azar' - Business Standard,https://news.google.com/rss/articles/CBMixwFBVV95cUxOZ2QwRkhpSjdER3dXWFUtY25nRlpYQmNQLVcyYU1VYzBjVl9qWGdBb3JNNmNQZXBjX1h5cURadUxSRUw3UVY2U3NfYWRwQnRfUF8xRmJZZUt5d3VaNzN0SnlhTUtBSlk4NVpZSHhqbjNhdUpyVEl0eVVPazZqTUozVVpRQ0t3dHFiNFlkTTUtRXpEWHNUVGRhV29BeXlCMi14ZFpiR3hKSlBKMmtaNVpRYk80RnF4ZUluWGxFWFFDUVRwT1M4OXVv0gHMAUFVX3lxTE91WnQ1YUpYYjRoZHh1dk45S08yTGRodDlSQXVvOTF3RFhmTWJ2bnFRVEYyTEFucTdlR3Awc0RJY2EzOWk1Zm9Ga3c4UnlfQnFSdy1RNXZUTk9Ec09CQWVzWC10akNvZ3VXZTB4VWZCcnpyV05Fc04zbGk3WlJEbnc4Ukgzdk50TTRXYXFaR1NDelEzelV1X3BZMXBwT2sycF9TZTIwam1GaTNLaERGZWJRSXBXRVhlWUJpVkdIeDNQSmZZcmp4bEJubE1KNg?oc=5,2024-04-05,"<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxOZ2QwRkhpSjdER3dXWFUtY25nRlpYQmNQLVcyYU1VYzBjVl9qWGdBb3JNNmNQZXBjX1h5cURadUxSRUw3UVY2U3NfYWRwQnRfUF8xRmJZZUt5d3VaNzN0SnlhTUtBSlk4NVpZSHhqbjNhdUpyVEl0eVVPazZqTUozVVpRQ0t3dHFiNFlkTTUtRXpEWHNUVGRhV29BeXlCMi14ZFpiR3hKSlBKMmtaNVpRYk80RnF4ZUluWGxFWFFDUVRwT1M4OXVv0gHMAUFVX3lxTE91WnQ1YUpYYjRoZHh1dk45S08yTGRodDlSQXVvOTF3RFhmTWJ2bnFRVEYyTEFucTdlR3Awc0RJY2EzOWk1Zm9Ga3c4UnlfQnFSdy1RNXZUTk9Ec09CQWVzWC10akNvZ3VXZTB4VWZCcnpyV05Fc04zbGk3WlJEbnc4Ukgzdk50TTRXYXFaR1NDelEzelV1X3BZMXBwT2sycF9TZTIwam1GaTNLaERGZWJRSXBXRVhlWUJpVkdIeDNQSmZZcmp4bEJubE1KNg?oc=5"" target=""_blank"">India achieves target to eliminate visceral leishmaniasis 'Kala-Azar'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>"
kala-azar India,"In 2023, India hit target towards eliminating Kala Azar, first time - The Indian Express",https://news.google.com/rss/articles/CBMitAFBVV95cUxPendvd1RTdmVXcHAxd2hMcTM4V1VHZ1c4ZzA4eThvc092TXNWZHZDNWNTeFl0VXhWT3hsY21DRm5mX09ES1k3b1lfQmVDanJxbUpPWTBMdEJRYUNMbW9wdUZUR2xHMVhKM2F1YzR5dFA3aDdzeWRzWlNvVFlqTS1EVkwtaWVwUXNvdDd4QVloNDFQY2JlXzlyd1ZPMnQ0ZExSd3JXQlNDYnZPSEFWOHkxWUNIcULSAbsBQVVfeXFMTUNrU1RHb3ZDTEdYOTdwWVlZSDZCN1NCVk9Rb2RkUkVHZkptM1RGS0NUQ1NvbVQzMjh5RjRYT1hPSjFzNUVXQTExOUFkd1ZIRjdsMVd5QUsxaXRHV2wxNGhMM21NQ1hzM2lKOEMwSXRqNkhuYXBNYjdsWmJWWlNNLURwaFhnX2Z4V0g1b0ZZdmJybVpJZVZNSjhBY3FsT3FacXFYVzJlaGU0WEtManJhcE1ocjZXcjFfNGxOSQ?oc=5,2024-02-23,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxPendvd1RTdmVXcHAxd2hMcTM4V1VHZ1c4ZzA4eThvc092TXNWZHZDNWNTeFl0VXhWT3hsY21DRm5mX09ES1k3b1lfQmVDanJxbUpPWTBMdEJRYUNMbW9wdUZUR2xHMVhKM2F1YzR5dFA3aDdzeWRzWlNvVFlqTS1EVkwtaWVwUXNvdDd4QVloNDFQY2JlXzlyd1ZPMnQ0ZExSd3JXQlNDYnZPSEFWOHkxWUNIcULSAbsBQVVfeXFMTUNrU1RHb3ZDTEdYOTdwWVlZSDZCN1NCVk9Rb2RkUkVHZkptM1RGS0NUQ1NvbVQzMjh5RjRYT1hPSjFzNUVXQTExOUFkd1ZIRjdsMVd5QUsxaXRHV2wxNGhMM21NQ1hzM2lKOEMwSXRqNkhuYXBNYjdsWmJWWlNNLURwaFhnX2Z4V0g1b0ZZdmJybVpJZVZNSjhBY3FsT3FacXFYVzJlaGU0WEtManJhcE1ocjZXcjFfNGxOSQ?oc=5"" target=""_blank"">In 2023, India hit target towards eliminating Kala Azar, first time</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font>"
kala-azar India,India on the verge of eliminating 'black fever' kala-azar - DW,https://news.google.com/rss/articles/CBMikgFBVV95cUxPNHU2ejdSX3NWYnpGOTg4bTB4UnBBM2lHOElQaE9UbXVYUjJzb1dRSFBTaVBKa0R3ZWJBOTYxdks0eGdkM3FYMXRiUGJDeE1CV3hRSmZpUGFoYl9tZ1dMOW53bWFRblRaYmdKbWFOVjU4OWxZeGpFV2MtVWNveDZIbXlKUGxTdWJfMmZSdVNrUTIyQdIBkgFBVV95cUxQRUhrV2VmVGZJYkVJcFAxbDJ0VmY0ZmZXTWVCRG1obUJFd1VtR3BSMUxjc3FKTW9NWXd2a01lRGJ2R3VPNFNQOUVBVmdDcUdOUjdYZi15NVdlVnBpbWt6dlV0ajlkM3NrSUlTS2lJODFDbUJ6OVpPdlMzWkNIMVJlNjhDOWFmSExWcGZxNDJyVG5PUQ?oc=5,2024-01-30,"<a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxPNHU2ejdSX3NWYnpGOTg4bTB4UnBBM2lHOElQaE9UbXVYUjJzb1dRSFBTaVBKa0R3ZWJBOTYxdks0eGdkM3FYMXRiUGJDeE1CV3hRSmZpUGFoYl9tZ1dMOW53bWFRblRaYmdKbWFOVjU4OWxZeGpFV2MtVWNveDZIbXlKUGxTdWJfMmZSdVNrUTIyQdIBkgFBVV95cUxQRUhrV2VmVGZJYkVJcFAxbDJ0VmY0ZmZXTWVCRG1obUJFd1VtR3BSMUxjc3FKTW9NWXd2a01lRGJ2R3VPNFNQOUVBVmdDcUdOUjdYZi15NVdlVnBpbWt6dlV0ajlkM3NrSUlTS2lJODFDbUJ6OVpPdlMzWkNIMVJlNjhDOWFmSExWcGZxNDJyVG5PUQ?oc=5"" target=""_blank"">India on the verge of eliminating 'black fever' kala-azar</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DW</font>"
kala-azar India,Skin lesions are reservoirs for Kala-azar infection - Nature,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9JNDhtRUl3MlJTbUxfM1o3SDN1eXJNeFIxWWdkYzJMWVd2UUk0S2VCa2RrakxvT1hkc3RRQV9tMzlvOFNpeFlBTG1jVDJQQ29Pejh3SEhtd3hhQQ?oc=5,2019-07-21,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE9JNDhtRUl3MlJTbUxfM1o3SDN1eXJNeFIxWWdkYzJMWVd2UUk0S2VCa2RrakxvT1hkc3RRQV9tMzlvOFNpeFlBTG1jVDJQQ29Pejh3SEhtd3hhQQ?oc=5"" target=""_blank"">Skin lesions are reservoirs for Kala-azar infection</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature</font>"
kala-azar India,Expert Q&A: How India took on a deadly neglected tropical disease - Gates Foundation,https://news.google.com/rss/articles/CBMihwFBVV95cUxNS29OSHJVYm45RzlMTnl1a1diV21TY0xnSlVPTlJfaTd5NE5faFItbFZnVm1JUk9PRUdJdE5wcWNwQ3ppOWNMN1lrTkdZVFZhZ19ER3V4MUp5WE1URmlkQXVUX3VkdkxmdFJUWnM5UndkQUcxU1hHdF8wdU4yd1FIdGhCeEx2R1U?oc=5,2024-01-29,"<a href=""https://news.google.com/rss/articles/CBMihwFBVV95cUxNS29OSHJVYm45RzlMTnl1a1diV21TY0xnSlVPTlJfaTd5NE5faFItbFZnVm1JUk9PRUdJdE5wcWNwQ3ppOWNMN1lrTkdZVFZhZ19ER3V4MUp5WE1URmlkQXVUX3VkdkxmdFJUWnM5UndkQUcxU1hHdF8wdU4yd1FIdGhCeEx2R1U?oc=5"" target=""_blank"">Expert Q&amp;A: How India took on a deadly neglected tropical disease</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Gates Foundation</font>"
kala-azar India,Visceral leishmaniasis outbreaks in Bihar: community-level investigations in the context of elimination of kala-azar as a public health problem - Parasites & Vectors,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNWVFVc2xURUlfM29oNGVWX0JoRmFJd0xscVRHcDllakQ1MHVJU2xsdTNfX2Vra2YyazVnbm1qSzJPeTVXZ083SWplY3ozN0dRTFdZZjRvaTlzZXV5cGJIM2N5bGM0U1hqeVhwXy1hc1h1SnViMmg5QkZVZ2h5ZTc5NXd1dU5LR2xy?oc=5,2021-01-15,"<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxNWVFVc2xURUlfM29oNGVWX0JoRmFJd0xscVRHcDllakQ1MHVJU2xsdTNfX2Vra2YyazVnbm1qSzJPeTVXZ083SWplY3ozN0dRTFdZZjRvaTlzZXV5cGJIM2N5bGM0U1hqeVhwXy1hc1h1SnViMmg5QkZVZ2h5ZTc5NXd1dU5LR2xy?oc=5"" target=""_blank"">Visceral leishmaniasis outbreaks in Bihar: community-level investigations in the context of elimination of kala-azar as a public health problem</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Parasites & Vectors</font>"
kala-azar India,"CSIR-CDRI Scientist, Dr Susanta Kar, honoured with “Prof.A N Bhaduri Memorial Lecture Award-2020"" by the Society of Biological Chemists (India) - PIB",https://news.google.com/rss/articles/CBMicEFVX3lxTE1YWEJQRTZTUlpiQ1lpMVFlMVI3bFpqZk83TTFKdGVES2NiWHgtdklENE1pMEV1ZjlLQWFGeHpTcFYyQk1LVnFaMTBBQlBlbG1kaWpkZF9oX2Z5NWozQzV6alFwVzJmMllKV0RDbExVaEU?oc=5,2020-11-04,"<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE1YWEJQRTZTUlpiQ1lpMVFlMVI3bFpqZk83TTFKdGVES2NiWHgtdklENE1pMEV1ZjlLQWFGeHpTcFYyQk1LVnFaMTBBQlBlbG1kaWpkZF9oX2Z5NWozQzV6alFwVzJmMllKV0RDbExVaEU?oc=5"" target=""_blank"">CSIR-CDRI Scientist, Dr Susanta Kar, honoured with “Prof.A N Bhaduri Memorial Lecture Award-2020"" by the Society of Biological Chemists (India)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PIB</font>"
kala-azar India,"India hit Kala Azar elimination target last year for first time, official says Under 1 case per 10,000 popul.. - ET HealthWorld",https://news.google.com/rss/articles/CBMiygJBVV95cUxOY0R3bURPWU5BcEtSaEltUXEwel8zMzdMMnU0RVNQWXlWWElWNFRzbWhJQV9wTWJ3cWw3TXdKWjBVV3RlSXhmN2RxMmRCYU1TZG9ISXVubk5aNFp6NzRwbmdBV3R4XzBLdjJVTWlkUERQSnhUZ1I4RVFGRjhWc0JuTzZncGxhNzZNZm5tZHVCNlRhM3lDaW4xUUdoV1pBcGJkWVQxaXh3ZVIwZi1aeFNQTHhTV1dWbVpRdVdXTFBkT0p4bk56Q2hEaFoxc3BtbENNQTQ2QjNpRENienpkSXVNZkxuNlNocURvR29YQ0l4SVBVdDVURjdGeUFfYnJTNkZURGdxMHI4WkFuUzl3TjYtQXJYaEFWTXUzWE9IdndRc3NPVGN3WHRpZXVud2RmbzNUbXk5YXBySkxlLTBsOHVLQVlEMU1PS2EtaUHSAc8CQVVfeXFMTnZJN2p6S0Nici1vMURtc0dtZWNFQVVFUHFfaVFnYmtMN2Rkc0kwRktzN29tX084QldVX0JKbWMxaHpiZXRNandTWUNMaElmRzZOZng1LTk1SVBCaVNQay1hT1kxT0ItSjhjR3pnYUduYWZYODFmOWRRTVVDcGV6b0FFT2g0SGQxNkh6aVdHMHR3S1FDSm5RUzJybjh5WlY5dzRDUmlzRmxGOXlwTHB5a2s0MGhnc0h4MzczQUN1UVltdjFxc09xbk5iVTJIU0Y2WXZteHJPZXBZU1NvVm91QjZIME15Wmk1YnpqSnN1U3RpOUJjZTd3dUZzZUZDZ295S0I2MWZrX05kNzZwdUswZDlGV182R1hpblUwcHhnM2w5OEpzRnFrWndmZGtJSHZFdldmWjNhYzFna093UUdvY3BOTDdoQ1ZOQnotNHhiaFU?oc=5,2024-02-24,"<a href=""https://news.google.com/rss/articles/CBMiygJBVV95cUxOY0R3bURPWU5BcEtSaEltUXEwel8zMzdMMnU0RVNQWXlWWElWNFRzbWhJQV9wTWJ3cWw3TXdKWjBVV3RlSXhmN2RxMmRCYU1TZG9ISXVubk5aNFp6NzRwbmdBV3R4XzBLdjJVTWlkUERQSnhUZ1I4RVFGRjhWc0JuTzZncGxhNzZNZm5tZHVCNlRhM3lDaW4xUUdoV1pBcGJkWVQxaXh3ZVIwZi1aeFNQTHhTV1dWbVpRdVdXTFBkT0p4bk56Q2hEaFoxc3BtbENNQTQ2QjNpRENienpkSXVNZkxuNlNocURvR29YQ0l4SVBVdDVURjdGeUFfYnJTNkZURGdxMHI4WkFuUzl3TjYtQXJYaEFWTXUzWE9IdndRc3NPVGN3WHRpZXVud2RmbzNUbXk5YXBySkxlLTBsOHVLQVlEMU1PS2EtaUHSAc8CQVVfeXFMTnZJN2p6S0Nici1vMURtc0dtZWNFQVVFUHFfaVFnYmtMN2Rkc0kwRktzN29tX084QldVX0JKbWMxaHpiZXRNandTWUNMaElmRzZOZng1LTk1SVBCaVNQay1hT1kxT0ItSjhjR3pnYUduYWZYODFmOWRRTVVDcGV6b0FFT2g0SGQxNkh6aVdHMHR3S1FDSm5RUzJybjh5WlY5dzRDUmlzRmxGOXlwTHB5a2s0MGhnc0h4MzczQUN1UVltdjFxc09xbk5iVTJIU0Y2WXZteHJPZXBZU1NvVm91QjZIME15Wmk1YnpqSnN1U3RpOUJjZTd3dUZzZUZDZ295S0I2MWZrX05kNzZwdUswZDlGV182R1hpblUwcHhnM2w5OEpzRnFrWndmZGtJSHZFdldmWjNhYzFna093UUdvY3BOTDdoQ1ZOQnotNHhiaFU?oc=5"" target=""_blank"">India hit Kala Azar elimination target last year for first time, official says Under 1 case per 10,000 popul..</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ET HealthWorld</font>"
kala-azar India,"In India, a Doubly Neglected Tropical Disease - Undark Magazine",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1KR1hocXlSWTd0RkFma1FBWE9TR2tHMGhKSjRaWmx6OVMwX3czRW5zQWFWZE85MmlLQ2xlTnd3V3RyNmNPc19RX2hmb3IzaHBoODNrY25rR2xvdjBx?oc=5,2023-10-18,"<a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE1KR1hocXlSWTd0RkFma1FBWE9TR2tHMGhKSjRaWmx6OVMwX3czRW5zQWFWZE85MmlLQ2xlTnd3V3RyNmNPc19RX2hmb3IzaHBoODNrY25rR2xvdjBx?oc=5"" target=""_blank"">In India, a Doubly Neglected Tropical Disease</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Undark Magazine</font>"
kala-azar India,Biomarkers in Post-kala-azar Dermal Leishmaniasis - Frontiers,https://news.google.com/rss/articles/CBMisAFBVV95cUxNakJ0NTJlOEhhb0cyR3R5NENSNHlyV2d6Z1JjNkJvNDdZZ3Z1THhlVU9fTEVjcU1RZlhvaWJDNU9VXzdhRUY4c0tubGVLYnJGZGtaRWNBVFExUFRxbjdkalJmSEVNWm54M1RKZGFHUXB5dGpuQURsUmlYbkNISVFTcHYxQ2xHUzBJRjNiSkpDZnRTT05MeWNCWnptOWlUd29ST1FfMmJJUlMtcGUxcktLMA?oc=5,2019-07-30,"<a href=""https://news.google.com/rss/articles/CBMisAFBVV95cUxNakJ0NTJlOEhhb0cyR3R5NENSNHlyV2d6Z1JjNkJvNDdZZ3Z1THhlVU9fTEVjcU1RZlhvaWJDNU9VXzdhRUY4c0tubGVLYnJGZGtaRWNBVFExUFRxbjdkalJmSEVNWm54M1RKZGFHUXB5dGpuQURsUmlYbkNISVFTcHYxQ2xHUzBJRjNiSkpDZnRTT05MeWNCWnptOWlUd29ST1FfMmJJUlMtcGUxcktLMA?oc=5"" target=""_blank"">Biomarkers in Post-kala-azar Dermal Leishmaniasis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Frontiers</font>"
kala-azar India,Leishmaniasis - World Health Organization (WHO),https://news.google.com/rss/articles/CBMib0FVX3lxTE9TamZTUjlRcElXcFZfcFZ6XzRGYi1nTjhIcVNFYzZkWVBLVlJOYmptSzFmZ1NfTURIZWlEY2dIVzFFTVR2Q1VHOE01Sldjc25ENmRranFlSUd5UU9qZ2xPNkYxSXdVX0Q4SG9raGE2QQ?oc=5,2023-01-12,"<a href=""https://news.google.com/rss/articles/CBMib0FVX3lxTE9TamZTUjlRcElXcFZfcFZ6XzRGYi1nTjhIcVNFYzZkWVBLVlJOYmptSzFmZ1NfTURIZWlEY2dIVzFFTVR2Q1VHOE01Sldjc25ENmRranFlSUd5UU9qZ2xPNkYxSXdVX0Q4SG9raGE2QQ?oc=5"" target=""_blank"">Leishmaniasis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Health Organization (WHO)</font>"
kala-azar India,"Intensely clustered outbreak of visceral leishmaniasis (kala-azar) in a setting of seasonal migration in a village of Bihar, India - BMC Infectious Diseases",https://news.google.com/rss/articles/CBMifkFVX3lxTE1yM2M2ZmVDV1dERVU1ZVNPbmRrT2t2X3RoeE1JSlNMVjVRel9rOXI4UzZxUWRyX0M0Mk0tbk8xSEFOX2xlZXBHV3ZmcDh5WmZfcVFSNHNDSS1QRU1tbGtzRWF4dVVGalpZTl96X3kzazdMR2x0OWYwcS1yUXNDZw?oc=5,2020-01-06,"<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE1yM2M2ZmVDV1dERVU1ZVNPbmRrT2t2X3RoeE1JSlNMVjVRel9rOXI4UzZxUWRyX0M0Mk0tbk8xSEFOX2xlZXBHV3ZmcDh5WmZfcVFSNHNDSS1QRU1tbGtzRWF4dVVGalpZTl96X3kzazdMR2x0OWYwcS1yUXNDZw?oc=5"" target=""_blank"">Intensely clustered outbreak of visceral leishmaniasis (kala-azar) in a setting of seasonal migration in a village of Bihar, India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BMC Infectious Diseases</font>"
kala-azar India,Visceral leishmaniasis elimination: India gears-up to overcome last-mile challenges - World Health Organization (WHO),https://news.google.com/rss/articles/CBMiwAFBVV95cUxORWxLWER5RkZXWVY0SnJGc2xkSUF0NzA3d2VrQndNUk56OXNRLTZMMGVuWFV5SFdlSjRkb3IwZGIzV0JrZk56bV9heUJtZTBKaUd3Wm5CMlpBXzRuWW9KQW01bkxlLUo3emxOZ19tSG1meEJ5cnFuU2ZjWHBRU0JqLU5tYnEycXFkNXJvUlJ5SzlpMGdMd3l1SjdmRzVqcExQOHBGdThqQ2JaNzBFTHY5ZXpRZnRIcHF6Mllwc3gyYjg?oc=5,2021-07-29,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxORWxLWER5RkZXWVY0SnJGc2xkSUF0NzA3d2VrQndNUk56OXNRLTZMMGVuWFV5SFdlSjRkb3IwZGIzV0JrZk56bV9heUJtZTBKaUd3Wm5CMlpBXzRuWW9KQW01bkxlLUo3emxOZ19tSG1meEJ5cnFuU2ZjWHBRU0JqLU5tYnEycXFkNXJvUlJ5SzlpMGdMd3l1SjdmRzVqcExQOHBGdThqQ2JaNzBFTHY5ZXpRZnRIcHF6Mllwc3gyYjg?oc=5"" target=""_blank"">Visceral leishmaniasis elimination: India gears-up to overcome last-mile challenges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Health Organization (WHO)</font>"
kala-azar India,Regional Strategic Framework for accelerating and sustaining elimination of kala-azar in the South-East Asia Region 2022-2026 - World Health Organization (WHO),https://news.google.com/rss/articles/CBMiY0FVX3lxTE9UOFg3MjU3RG5TcWNQcHdhbTdscTZiNFJNRFlMa1dFeGVXaVN6cUpqWmVFeVJncVVKQ05vMHljckVPMnlPamtYbG9JV2NZeVlhV3dFX0JaTk5WNFpVU1pkajl3Yw?oc=5,2022-08-24,"<a href=""https://news.google.com/rss/articles/CBMiY0FVX3lxTE9UOFg3MjU3RG5TcWNQcHdhbTdscTZiNFJNRFlMa1dFeGVXaVN6cUpqWmVFeVJncVVKQ05vMHljckVPMnlPamtYbG9JV2NZeVlhV3dFX0JaTk5WNFpVU1pkajl3Yw?oc=5"" target=""_blank"">Regional Strategic Framework for accelerating and sustaining elimination of kala-azar in the South-East Asia Region 2022-2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Health Organization (WHO)</font>"
kala-azar India,Eliminating visceral leishmaniasis: India takes decisive steps to overcome last-mile challenges - World Health Organization (WHO),https://news.google.com/rss/articles/CBMiogFBVV95cUxNenZwbDZTMm5NSmtsR3p1ZUx0cXVQbjF4SWFaV1BPbkppeXRQeVJWR0sxMTdha0FGaU9NVExveFRGUHluWWFja3g2akxma2dlTU41Sjhyc0x4OTlvc0g3V1lpelNFcnJlNi0wUkdWZ3VVNGR6T21tRFptZWZvTXhxRzZFTV9jc0RTM0lfaDd0Sy0xT0wzNTFxYUt6eWNYSkU0dWc?oc=5,2020-03-05,"<a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxNenZwbDZTMm5NSmtsR3p1ZUx0cXVQbjF4SWFaV1BPbkppeXRQeVJWR0sxMTdha0FGaU9NVExveFRGUHluWWFja3g2akxma2dlTU41Sjhyc0x4OTlvc0g3V1lpelNFcnJlNi0wUkdWZ3VVNGR6T21tRFptZWZvTXhxRzZFTV9jc0RTM0lfaDd0Sy0xT0wzNTFxYUt6eWNYSkU0dWc?oc=5"" target=""_blank"">Eliminating visceral leishmaniasis: India takes decisive steps to overcome last-mile challenges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Health Organization (WHO)</font>"
kala-azar India,"Rajendra Memorial Research Institute of Medical Sciences, India, designated as WHO Collaborating Centre for Leishmaniasis - World Health Organization (WHO)",https://news.google.com/rss/articles/CBMi8gFBVV95cUxPdmpYeWhsdURhd2ZUUEdVZ0hYS2k0aU4wTHhqelAxaXRSODVOS0R4UG4wMTZqUXJFT05WU3g0YjAxRzFhSlNHc0o3eEJYdUQyOHI0MjdXNlB4UkpYa0NucFVoY2FqaVgwQTgxVnJiQjlZRDJ3bXBIdnFKWjNqT3BIUW1LUVE2NFNpLTZxQTB1dTJEV2hlZTVZT3NacWhucEtpbm45YVpCdl9WaE82OUtSV1Z3Y2loS3FhM09qZW1qWUlkN3dGQjNrZzFyMkF4eEdPZDFoWU1NWVVneUpDSEVJMGU4Z1NaUjFhaWJVb3Q5WDJ4dw?oc=5,2022-12-06,"<a href=""https://news.google.com/rss/articles/CBMi8gFBVV95cUxPdmpYeWhsdURhd2ZUUEdVZ0hYS2k0aU4wTHhqelAxaXRSODVOS0R4UG4wMTZqUXJFT05WU3g0YjAxRzFhSlNHc0o3eEJYdUQyOHI0MjdXNlB4UkpYa0NucFVoY2FqaVgwQTgxVnJiQjlZRDJ3bXBIdnFKWjNqT3BIUW1LUVE2NFNpLTZxQTB1dTJEV2hlZTVZT3NacWhucEtpbm45YVpCdl9WaE82OUtSV1Z3Y2loS3FhM09qZW1qWUlkN3dGQjNrZzFyMkF4eEdPZDFoWU1NWVVneUpDSEVJMGU4Z1NaUjFhaWJVb3Q5WDJ4dw?oc=5"" target=""_blank"">Rajendra Memorial Research Institute of Medical Sciences, India, designated as WHO Collaborating Centre for Leishmaniasis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Health Organization (WHO)</font>"
